chromosome	start	end	germlineStatus	bafCount	observedBAF	minorAllelePloidy	minorAllelePloidyDeviation	observedTumorRatio	observedNormalRatio	majorAllelePloidy	majorAllelePloidyDeviation	deviationPenalty	tumorCopyNumber	fittedTumorCopyNumber	fittedBAF	refNormalisedCopyNumber	ratioSupport	support	depthWindowCount	tumorBAF	gcContent	svCluster	eventPenalty	minStart	maxStart
chr19	15639001	16138000	DIPLOID	212	0.5459	0.8806	0.6593	0.9412	1.0274	1.0974	0.5629	0.6673	1.9780	0.0000	0.0000	1.9675	true	NONE	445	0.5548	0.4555	false	1.0650	15639001	15639001
chr19	16138001	16888000	DIPLOID	44	0.5544	0.7836	0.9158	0.8722	1.0022	1.0214	0.2000	0.6186	1.8050	0.0000	0.0000	1.8042	true	NONE	692	0.5659	0.5062	false	1.0714	16138001	16138001
chr19	16888001	16889000	HET_DELETION	0	0.0000	0.0000	0.2000	0.2374	0.2364	0.2140	3.0037	0.0000	0.2140	0.0000	0.0000	0.5049	true	NONE	1	1.0000	0.5950	false	1.5358	16888001	16888001
chr19	16889001	18764000	DIPLOID	357	0.5412	0.8138	0.8627	0.8644	0.9766	0.9716	0.4014	0.6842	1.7854	0.0000	0.0000	1.7943	true	NONE	1625	0.5442	0.5309	false	1.0644	16888001	16889001
chr19	18764001	18765000	HOM_DELETION	0	0.0000	0.0000	0.2000	0.0423	0.0321	-0.2749	2.4718	0.0000	-0.2749	0.0000	0.0000	0.0938	true	NONE	1	1.0000	0.6020	false	1.6825	18764001	18764001
chr19	18765001	19350000	DIPLOID	34	0.5372	0.8332	0.8170	0.8834	0.9929	1.0000	0.2000	0.5463	1.8332	0.0000	0.0000	1.8359	true	NONE	494	0.5455	0.5399	false	1.0501	18764001	18765001
chr19	19350001	19351000	HET_DELETION	0	0.0000	0.0000	0.2000	0.1984	0.1914	0.1163	2.6187	0.0000	0.1163	0.0000	0.0000	0.4243	true	NONE	1	1.0000	0.5970	false	1.5651	19350001	19350001
chr19	19351001	19887000	DIPLOID	2	0.5659	0.7676	0.9363	0.8806	0.9827	1.0585	0.3595	0.7333	1.8261	0.0000	0.0000	1.8327	true	NONE	453	0.5796	0.5160	false	1.0873	19350001	19351001
chr19	19887001	19888000	AMPLIFICATION	1	0.5529	1.4712	0.9998	1.4829	1.4164	1.8644	0.7208	0.9513	3.3356	0.0000	0.0000	3.1770	true	NONE	1	0.5589	0.5640	false	1.4007	19887001	19887001
chr19	19888001	19893000	NOISE	2	0.5160	2.0000	0.2000	1.8923	2.2646	2.3616	0.9961	0.6171	4.3616	0.0000	0.0000	3.8798	true	NONE	5	0.5414	0.4270	false	1.4085	19888001	19888001
chr19	19893001	20108000	DIPLOID	37	0.5465	0.8681	0.7076	0.9313	1.0180	1.0851	0.5032	0.6617	1.9532	0.0000	0.0000	1.9464	true	NONE	193	0.5556	0.4082	false	1.0651	19887001	19893001
chr19	20108001	20113000	NOISE	0	0.0000	4.8656	0.7166	4.0884	5.3453	5.0000	0.2000	0.0000	9.8656	0.0000	0.0000	8.2102	true	NONE	5	0.5068	0.4504	false	3.0597	20108001	20108001
chr19	20113001	20147000	DIPLOID	4	0.6018	0.7194	0.9748	0.9116	0.9976	1.1844	0.8587	1.1034	1.9038	0.0000	0.0000	1.9047	true	NONE	33	0.6221	0.4058	false	1.1395	20108001	20113001
chr19	20147001	20163000	NOISE	0	0.0000	2.5898	0.9989	2.3823	2.8660	3.0000	0.2000	0.0000	5.5898	0.0000	0.0000	4.8790	true	NONE	15	0.5367	0.4294	false	1.7769	20147001	20147001
chr19	20163001	21665000	DIPLOID	58	0.5473	0.8407	0.7965	0.9088	1.0021	1.0561	0.3458	0.6252	1.8968	0.0000	0.0000	1.8960	true	NONE	1244	0.5568	0.4010	false	1.0646	20147001	20163001
chr19	21665001	21666000	NOISE	0	0.0000	7.0000	0.2000	5.9799	12.8147	7.6063	0.9983	0.0000	14.6063	0.0000	0.0000	10.1054	true	NONE	1	0.5208	0.4920	false	4.4819	21665001	21665001
chr19	21666001	21744000	DIPLOID	0	0.0000	0.9933	0.2000	0.9473	1.0616	1.0000	0.2000	0.0000	1.9933	0.0000	0.0000	1.9698	true	NONE	70	0.5017	0.4173	false	1.0020	21665001	21667001
chr19	21744001	21746000	AMPLIFICATION	0	0.0000	1.3242	0.9903	1.3112	1.4112	1.5810	0.9992	0.0000	2.9053	0.0000	0.0000	2.7486	true	NONE	2	0.5442	0.4360	false	1.2716	21744001	21744001
chr19	21746001	21763000	AMPLIFICATION	4	0.6072	1.7344	0.9659	1.9553	2.1482	2.7851	0.9136	1.1413	4.5195	0.0000	0.0000	4.0821	true	NONE	14	0.6162	0.4171	false	1.6152	21746001	21746001
chr19	21763001	21769000	AMPLIFICATION	1	0.6000	1.2520	0.9557	1.4389	1.4357	1.9732	0.2000	0.6934	3.2252	0.0000	0.0000	3.0592	true	NONE	6	0.6118	0.4563	false	1.3676	21763001	21763001
chr19	21769001	23141000	DIPLOID	434	0.5341	0.9226	0.4631	0.9191	1.0088	1.0000	0.2000	0.3541	1.9226	0.0000	0.0000	1.9193	true	NONE	1085	0.5201	0.4084	false	1.0232	21744001	21770001
chr19	23141001	23143000	HET_DELETION	0	0.0000	0.0000	0.2000	0.1156	0.1493	-0.0912	2.0334	0.0000	-0.0912	0.0000	0.0000	0.2328	true	NONE	1	1.0000	0.3960	false	1.6274	23141001	23142001
chr19	23143001	23253000	DIPLOID	0	0.0000	0.9555	0.2774	0.9322	1.0047	1.0000	0.2000	0.0000	1.9555	0.0000	0.0000	1.9537	true	NONE	101	0.5114	0.4116	false	1.0133	23141001	23144001
chr19	23253001	23255000	NOISE	0	0.0000	6.0000	0.2000	4.9543	6.6000	6.0358	0.2251	0.0000	12.0358	0.0000	0.0000	9.9025	true	NONE	1	0.5015	0.5710	false	3.7108	23253001	23254001
chr19	23255001	23477000	DIPLOID	71	0.5357	0.8885	0.6265	0.9055	0.9966	1.0000	0.2000	0.4428	1.8885	0.0000	0.0000	1.8898	true	NONE	201	0.5295	0.4135	false	1.0335	23253001	23255001
chr19	23477001	23487000	AMPLIFICATION	0	0.0000	1.8749	0.6820	1.6981	2.0736	2.0000	0.2000	0.0000	3.8749	0.0000	0.0000	3.4659	true	NONE	10	0.5161	0.4118	false	1.3375	23477001	23477001
chr19	23487001	24183000	DIPLOID	137	0.5443	0.8696	0.7019	0.9282	1.0033	1.0757	0.4543	0.6293	1.9453	0.0000	0.0000	1.9440	true	NONE	614	0.5530	0.4079	false	1.0618	23477001	23487001
chr19	24183001	24185000	NOISE	0	0.0000	14.1049	0.5974	11.7648	17.2041	15.0000	0.2000	0.0000	29.1049	0.0000	0.0000	22.9319	true	NONE	2	0.5154	0.5150	false	8.8315	24183001	24183001
chr19	24185001	24513000	DIPLOID	28	0.5345	0.9545	0.2836	0.9318	1.0120	1.0000	0.2000	0.2585	1.9545	0.0000	0.0000	1.9499	true	NONE	280	0.5116	0.4008	false	1.0137	24183001	24187001
chr19	24513001	24571000	AMPLIFICATION	0	0.0000	2.4002	0.9986	2.2530	2.1322	2.8656	0.7166	0.0000	5.2658	0.0000	0.0000	4.8345	true	NONE	58	0.5442	0.3618	false	1.6797	24513001	24513001
chr19	24571001	24572000	NOISE	0	0.0000	12.7481	0.9556	10.8245	10.9661	14.0000	0.2000	0.0000	26.7481	0.0000	0.0000	22.9515	true	NONE	1	0.5234	0.3650	false	8.1244	24571001	24571001
chr19	24572001	24574000	NOISE	1	0.7778	1.1754	0.8383	2.4526	2.2573	4.5906	0.9989	1.4290	5.7659	0.0000	0.0000	5.2869	true	NONE	2	0.7962	0.3590	false	2.1298	24572001	24572001
chr19	24574001	24601000	NOISE	0	0.0000	2.4005	0.9986	2.2533	2.3030	2.8660	0.7151	0.0000	5.2665	0.0000	0.0000	4.7701	true	NONE	13	0.5442	0.3628	false	1.6800	24574001	24574001
chr19	24601001	24603000	NOISE	0	0.0000	15.5701	0.9994	13.1474	16.7573	17.0000	0.2000	0.0000	32.5701	0.0000	0.0000	26.5673	true	NONE	2	0.5220	0.3615	false	9.8710	24601001	24601001
chr19	24603001	26181781	UNKNOWN	0	0.0000	0.0000	0.2000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	0	1.0000	0.0000	false	1.6000	24603001	27732001
chr19	26181782	27735000	NOISE	0	0.0000	174.4122	0.9990	139.9665	193.5959	176.0000	0.2000	0.0000	350.4122	0.0000	0.0000	277.0423	true	CENTROMERE	3	0.5023	0.3860	false	105.2237	26181782	26181782
chr19	27735001	27736000	NOISE	0	0.0000	8.0000	0.2000	6.5414	5.6111	8.0135	0.2000	0.0000	16.0135	0.0000	0.0000	14.2569	true	NONE	1	0.5004	0.3710	false	4.9041	27735001	27735001
chr19	27736001	27737000	NOISE	0	0.0000	148.5967	0.9987	118.8931	158.9191	149.0000	0.2000	0.0000	297.5967	0.0000	0.0000	237.4371	true	NONE	1	0.5007	0.3760	false	89.3790	27736001	27736001
chr19	27737001	27738000	NOISE	0	0.0000	23.2799	0.9745	19.0167	22.8927	24.0000	0.2000	0.0000	47.2799	0.0000	0.0000	38.9399	true	NONE	1	0.5076	0.3840	false	14.2840	27737001	27737001
chr19	27738001	27739000	NOISE	0	0.0000	183.5426	0.9997	147.2005	199.9206	185.0000	0.2000	0.0000	368.5426	0.0000	0.0000	292.7633	true	NONE	1	0.5020	0.3910	false	110.6628	27738001	27738001
chr19	27739001	27740000	NOISE	0	0.0000	4.0000	0.2000	3.6090	3.1439	4.6642	0.9926	0.0000	8.6642	0.0000	0.0000	7.8474	true	NONE	1	0.5383	0.3890	false	2.6992	27739001	27739001
chr19	27740001	27741000	NOISE	0	0.0000	14.4602	0.9998	12.3056	10.7936	16.0000	0.2000	0.0000	30.4602	0.0000	0.0000	26.7293	true	NONE	1	0.5253	0.3770	false	9.2380	27740001	27740001
chr19	27741001	27754000	AMPLIFICATION	0	0.0000	1.5229	0.9999	1.4851	1.7606	1.8182	0.8533	0.0000	3.3410	0.0000	0.0000	3.0513	true	NONE	9	0.5442	0.3592	false	1.4023	27741001	27741001
chr19	27754001	27756000	NOISE	0	0.0000	3.7288	0.9695	3.2358	3.4510	4.0000	0.2000	0.0000	7.7288	0.0000	0.0000	6.7951	true	NONE	2	0.5175	0.3550	false	2.4186	27754001	27754001
chr19	27756001	27767000	AMPLIFICATION	0	0.0000	1.1543	0.7818	1.1624	1.2766	1.3781	0.9975	0.0000	2.5325	0.0000	0.0000	2.4271	true	NONE	8	0.5442	0.3665	false	1.1597	27756001	27756001
chr19	27767001	27769000	NOISE	0	0.0000	9.7677	0.9363	8.0393	7.0269	10.0000	0.2000	0.0000	19.7677	0.0000	0.0000	17.4717	true	NONE	2	0.5059	0.3565	false	6.0303	27767001	27767001
chr19	27769001	27771000	NOISE	0	0.0000	3.0982	0.5667	2.8640	2.7035	3.6989	0.9837	0.0000	6.7971	0.0000	0.0000	6.1482	true	NONE	2	0.5442	0.3545	false	2.1391	27769001	27769001
chr19	27771001	27779000	NOISE	0	0.0000	3.0000	0.2000	2.7572	2.7645	3.5293	0.9998	0.0000	6.5293	0.0000	0.0000	5.8571	true	NONE	2	0.5405	0.3980	false	2.0588	27771001	27771001
chr19	27779001	27792000	DIPLOID	0	0.0000	1.0238	0.2000	1.0482	1.1460	1.2223	0.9240	0.0000	2.2462	0.0000	0.0000	2.1906	true	NONE	9	0.5442	0.3552	false	1.0739	26181782	27779001
chr19	27792001	27793000	NOISE	0	0.0000	6.0000	0.2000	5.1794	5.6961	6.6000	0.9986	0.0000	12.6000	0.0000	0.0000	10.8110	true	NONE	1	0.5238	0.3500	false	3.8800	27792001	27792001
chr19	27793001	27804000	AMPLIFICATION	0	0.0000	1.2302	0.9338	1.2289	1.3505	1.4688	0.9998	0.0000	2.6990	0.0000	0.0000	2.5655	true	NONE	10	0.5442	0.3623	false	1.2097	27793001	27793001
chr19	27804001	27805000	NOISE	0	0.0000	3.0000	0.2000	2.5943	2.2304	3.1211	0.6660	0.0000	6.1211	0.0000	0.0000	5.6523	true	NONE	1	0.5099	0.3610	false	1.9363	27804001	27804001
chr19	27805001	27806000	NOISE	0	0.0000	3.0000	0.2000	2.7884	3.3431	3.6075	0.9983	0.0000	6.6075	0.0000	0.0000	5.7149	true	NONE	1	0.5460	0.3590	false	2.0823	27805001	27805001
chr19	27806001	27807000	NOISE	0	0.0000	9.7361	0.9648	8.4257	9.2271	11.0000	0.2000	0.0000	20.7361	0.0000	0.0000	17.6020	true	NONE	1	0.5305	0.3800	false	6.3208	27806001	27806001
chr19	27807001	27814000	AMPLIFICATION	0	0.0000	1.6119	0.9980	1.5630	1.7720	1.9245	0.4533	0.0000	3.5364	0.0000	0.0000	3.2423	true	NONE	5	0.5442	0.3686	false	1.4391	27807001	27807001
chr19	27814001	27815000	NOISE	0	0.0000	5.8013	0.8873	4.8607	6.4043	6.0000	0.2000	0.0000	11.8013	0.0000	0.0000	9.7425	true	NONE	1	0.5084	0.3720	false	3.6404	27814001	27814001
chr19	27815001	27827000	AMPLIFICATION	0	0.0000	1.4187	0.9992	1.3939	1.5757	1.6938	0.9855	0.0000	3.1125	0.0000	0.0000	2.8932	true	NONE	7	0.5442	0.3720	false	1.3337	27815001	27815001
chr19	27827001	27834000	NOISE	0	0.0000	2.9677	0.2032	2.5331	2.6677	3.0000	0.2000	0.0000	5.9677	0.0000	0.0000	5.3324	true	NONE	7	0.5027	0.3581	false	1.8903	27827001	27827001
chr19	27834001	27836000	DIPLOID	0	0.0000	0.8305	0.8239	0.8823	1.0318	1.0000	0.2000	0.0000	1.8305	0.0000	0.0000	1.8183	true	NONE	2	0.5463	0.3520	false	1.0509	27792001	27834001
chr19	27836001	27837000	AMPLIFICATION	0	0.0000	2.1789	0.8465	2.0593	2.0440	2.6013	0.9985	0.0000	4.7802	0.0000	0.0000	4.3825	true	NONE	1	0.5442	0.3570	false	1.5341	27836001	27836001
chr19	27837001	27871000	NOISE	0	0.0000	4.0000	0.2000	3.4521	3.6281	4.2710	0.9694	0.0000	8.2710	0.0000	0.0000	7.2698	true	NONE	30	0.5164	0.3598	false	2.5813	27837001	27837001
chr19	27871001	27873000	AMPLIFICATION	0	0.0000	1.0946	0.5498	1.1102	1.2229	1.3069	0.9857	0.0000	2.4015	0.0000	0.0000	2.3166	true	NONE	2	0.5442	0.3590	false	1.1205	27871001	27871001
chr19	27873001	27891000	NOISE	0	0.0000	3.2096	0.9055	2.9615	3.0120	3.8319	0.8203	0.0000	7.0414	0.0000	0.0000	6.2750	true	NONE	18	0.5442	0.3657	false	2.2124	27873001	27873001
chr19	27891001	27909000	AMPLIFICATION	0	0.0000	1.0000	0.2000	1.0281	1.1964	1.1958	0.8818	0.0000	2.1958	0.0000	0.0000	2.1210	true	NONE	16	0.5446	0.3595	false	1.0587	27891001	27891001
chr19	27909001	27911000	NOISE	0	0.0000	5.0000	0.2000	4.4177	5.9115	5.6910	0.9863	0.0000	10.6910	0.0000	0.0000	8.8199	true	NONE	1	0.5323	0.3570	false	3.3073	27909001	27910001
chr19	27911001	27961000	DIPLOID	0	0.0000	1.0000	0.2000	1.0097	1.1140	1.1497	0.7678	0.0000	2.1497	0.0000	0.0000	2.1063	true	NONE	37	0.5348	0.3604	false	1.0449	27836001	27912001
chr19	27961001	27962000	HET_DELETION	0	0.0000	0.0000	0.2000	0.3586	0.3300	0.5178	2.7231	0.0000	0.5178	0.0000	0.0000	0.7730	true	NONE	1	1.0000	0.3650	false	1.4447	27961001	27961001
chr19	27962001	27963000	HOM_DELETION	0	0.0000	0.0000	0.2000	0.0014	0.0049	-0.3774	2.4974	0.0000	-0.3774	0.0000	0.0000	0.0016	true	NONE	1	1.0000	0.3760	false	1.7132	27962001	27962001
chr19	27963001	28299000	DIPLOID	0	0.0000	0.9898	0.2000	0.9459	1.0176	1.0000	0.2000	0.0000	1.9898	0.0000	0.0000	1.9831	true	NONE	299	0.5026	0.3966	false	1.0031	27961001	27963001
chr19	28299001	28303000	AMPLIFICATION	0	0.0000	1.4535	0.9997	1.4244	1.5943	1.7353	0.9653	0.0000	3.1888	0.0000	0.0000	2.9625	true	NONE	4	0.5442	0.3338	false	1.3567	28299001	28299001
chr19	28303001	28310000	AMPLIFICATION	0	0.0000	1.7653	0.9389	1.6543	1.9335	2.0000	0.2000	0.0000	3.7653	0.0000	0.0000	3.4097	true	NONE	6	0.5312	0.4027	false	1.3704	28303001	28303001
chr19	28310001	28317000	NOISE	0	0.0000	3.0000	0.2000	2.6622	3.2042	3.2913	0.9799	0.0000	6.2913	0.0000	0.0000	5.4516	true	NONE	5	0.5232	0.4014	false	1.9874	28310001	28312001
chr19	28317001	28320000	DIPLOID	0	0.0000	1.0248	0.2000	1.0491	0.9851	1.2235	0.9256	0.0000	2.2484	0.0000	0.0000	2.2540	true	NONE	3	0.5442	0.3760	false	1.0745	28299001	28317001
chr19	28320001	28322000	NOISE	0	0.0000	3.4768	0.9999	3.1353	3.4583	4.0000	0.2000	0.0000	7.4768	0.0000	0.0000	6.5403	true	NONE	2	0.5350	0.3570	false	2.3430	28320001	28320001
chr19	28322001	28329000	DIPLOID	0	0.0000	1.0000	0.2000	0.9525	1.0517	1.0063	0.2000	0.0000	2.0063	0.0000	0.0000	1.9866	true	NONE	7	0.5016	0.3887	false	1.0019	28320001	28322001
chr19	28329001	28332000	NOISE	0	0.0000	3.2706	0.9692	3.0149	3.6718	3.9047	0.5530	0.0000	7.1753	0.0000	0.0000	6.1574	true	NONE	3	0.5442	0.4477	false	2.2526	28329001	28329001
chr19	28332001	28487000	DIPLOID	0	0.0000	1.0000	0.2000	0.9560	1.0027	1.0151	0.2000	0.0000	2.0151	0.0000	0.0000	2.0141	true	NONE	140	0.5038	0.4233	false	1.0045	28329001	28332001
chr19	28487001	29929000	DIPLOID	605	0.5357	0.9987	0.2000	0.9495	0.9997	1.0000	0.2000	0.2143	1.9987	0.0000	0.0000	1.9988	true	NONE	1341	0.5003	0.4427	false	1.0004	28487001	28487001
chr19	29929001	29930000	HET_DELETION	0	0.0000	0.0000	0.2000	0.2358	0.2813	0.2100	2.9975	0.0000	0.2100	0.0000	0.0000	0.4838	true	NONE	1	1.0000	0.5960	false	1.5370	29929001	29929001
chr19	29930001	30003000	DIPLOID	20	0.5344	0.9591	0.2558	0.9337	0.9762	1.0000	0.2000	0.2436	1.9591	0.0000	0.0000	1.9682	true	NONE	66	0.5104	0.4733	false	1.0123	29929001	29930001
chr19	30003001	30005000	HOM_DELETION	0	0.0000	0.0000	0.2000	0.0584	0.0488	-0.2346	2.4388	0.0000	-0.2346	0.0000	0.0000	0.1278	true	NONE	2	1.0000	0.5630	false	1.6704	30003001	30003001
chr19	30005001	30006000	HET_DELETION	0	0.0000	0.0000	0.2000	0.3615	0.4279	0.5251	2.7121	0.0000	0.5251	0.0000	0.0000	0.7430	true	NONE	1	1.0000	0.5700	false	1.4425	30005001	30005001
chr19	30006001	30401000	DIPLOID	32	0.5364	0.9076	0.5392	0.9131	0.9773	1.0000	0.2000	0.3965	1.9076	0.0000	0.0000	1.9162	true	NONE	367	0.5242	0.5003	false	1.0277	30003001	30006001
chr19	30401001	30402000	HET_DELETION	0	0.0000	0.0000	0.2000	0.2979	0.2704	0.3657	2.9445	0.0000	0.3657	0.0000	0.0000	0.6436	true	NONE	1	1.0000	0.5330	false	1.4903	30401001	30401001
chr19	30402001	33033000	DIPLOID	381	0.5405	0.9887	0.2000	0.9455	1.0031	1.0000	0.2000	0.2162	1.9887	0.0000	0.0000	1.9875	true	NONE	2566	0.5029	0.4398	false	1.0034	30401001	30402001
chr19	33033001	33715000	DIPLOID	141	0.5385	0.8498	0.7693	0.8901	0.9868	1.0000	0.2000	0.5220	1.8498	0.0000	0.0000	1.8548	true	NONE	588	0.5406	0.4750	false	1.0451	33033001	33033001
chr19	33715001	34882000	DIPLOID	160	0.5359	0.9450	0.3395	0.9280	0.9975	1.0000	0.2000	0.2891	1.9450	0.0000	0.0000	1.9459	true	NONE	1078	0.5142	0.4789	false	1.0165	33715001	33715001
chr19	34882001	34884000	NOISE	0	0.0000	6.7132	0.9779	6.0225	6.8431	8.0000	0.2000	0.0000	14.7132	0.0000	0.0000	12.4872	true	NONE	2	0.5437	0.5105	false	4.5139	34882001	34882001
chr19	34884001	35849000	DIPLOID	104	0.5380	0.9475	0.3250	0.9290	1.0026	1.0000	0.2000	0.2825	1.9475	0.0000	0.0000	1.9465	true	NONE	850	0.5135	0.4705	false	1.0158	34882001	34885001
chr19	35849001	35861000	HET_DELETION	0	0.0000	0.0000	0.2000	0.4816	0.5115	0.8261	1.9302	0.0000	0.8261	0.0000	0.0000	1.0122	true	NONE	8	1.0000	0.4603	false	1.3522	35849001	35852001
chr19	35861001	36161000	DIPLOID	54	0.5343	0.8966	0.5908	0.9087	0.9909	1.0000	0.2000	0.4226	1.8966	0.0000	0.0000	1.9000	true	NONE	271	0.5273	0.5004	false	1.0310	35849001	35865001
chr19	36161001	36162000	HET_DELETION	0	0.0000	0.0000	0.2000	0.3153	0.5907	0.4093	2.8839	0.0000	0.4093	0.0000	0.0000	0.5652	true	NONE	1	1.0000	0.5410	false	1.4772	36161001	36161001
chr19	36162001	39835000	DIPLOID	403	0.5412	0.8304	0.8240	0.8823	0.9874	1.0000	0.2000	0.5542	1.8304	0.0000	0.0000	1.8352	true	NONE	3182	0.5463	0.4722	false	1.0509	36161001	36163001
chr19	39835001	40658000	DIPLOID	4	0.5332	0.9409	0.3628	0.9264	1.0045	1.0000	0.2000	0.3001	1.9409	0.0000	0.0000	1.9392	true	NONE	696	0.5152	0.4521	false	1.0177	39835001	39835001
chr19	40658001	41961000	DIPLOID	215	0.5397	0.8368	0.8071	0.8849	0.9923	1.0000	0.2000	0.5435	1.8368	0.0000	0.0000	1.8398	true	NONE	1073	0.5444	0.5033	false	1.0489	40658001	40658001
chr19	41961001	42269000	DIPLOID	6	0.5333	1.0000	0.2000	0.9648	1.0487	1.0371	0.2326	0.2307	2.0371	0.0000	0.0000	2.0185	true	NONE	286	0.5091	0.4521	false	1.0111	41961001	41961001
chr19	42269001	43002000	DIPLOID	1	0.7164	0.4475	0.9996	0.8976	0.9873	1.4211	0.9992	1.4320	1.8686	0.0000	0.0000	1.8734	true	NONE	613	0.7605	0.5233	false	1.2921	42269001	42269001
chr19	43002001	43696000	DIPLOID	5	0.5361	1.0000	0.2000	0.9607	1.0308	1.0269	0.2000	0.2144	2.0269	0.0000	0.0000	2.0152	true	NONE	221	0.5066	0.4417	false	1.0081	43002001	43002001
chr19	43696001	43726000	HET_DELETION	0	0.0000	0.0000	0.2000	0.4162	0.4473	0.6622	2.4926	0.0000	0.6622	0.0000	0.0000	0.8727	true	NONE	5	1.0000	0.4248	false	1.4013	43696001	43708001
chr19	43726001	44340000	DIPLOID	76	0.5361	0.8492	0.7712	0.8898	1.0003	1.0000	0.2000	0.5206	1.8492	0.0000	0.0000	1.8491	true	NONE	456	0.5408	0.4903	false	1.0452	43696001	43768001
chr19	44340001	45147000	DIPLOID	111	0.5315	0.9700	0.2000	0.9380	1.0197	1.0000	0.2000	0.2126	1.9700	0.0000	0.0000	1.9625	true	NONE	727	0.5076	0.4092	false	1.0090	44340001	44340001
chr19	45147001	45149000	HET_DELETION	0	0.0000	0.0000	0.2000	0.3197	0.3386	0.4203	2.8680	0.0000	0.4203	0.0000	0.0000	0.6723	true	NONE	1	1.0000	0.4755	false	1.4739	45147001	45148001
chr19	45149001	45335000	DIPLOID	31	0.5441	0.8246	0.8383	0.8800	0.9741	1.0000	0.2000	0.5649	1.8246	0.0000	0.0000	1.8345	true	NONE	165	0.5481	0.5165	false	1.0526	45147001	45149001
chr19	45335001	45391000	DIPLOID	3	0.6695	0.8120	0.8665	1.2102	0.9767	1.8402	0.7977	1.1142	2.6522	0.0000	0.0000	2.6611	true	NONE	50	0.6938	0.5240	false	1.3085	45335001	45335001
chr19	45391001	46539000	DIPLOID	199	0.5395	0.8195	0.8502	0.8694	0.9774	0.9784	0.3059	0.6237	1.7979	0.0000	0.0000	1.8065	true	NONE	988	0.5442	0.5271	false	1.0606	45391001	45393001
chr19	46539001	46755000	DIPLOID	32	0.5283	0.9974	0.2000	0.9490	1.0332	1.0000	0.2000	0.2113	1.9974	0.0000	0.0000	1.9848	true	NONE	199	0.5006	0.4370	false	1.0008	46539001	46540001
chr19	46755001	49051000	DIPLOID	332	0.5433	0.8232	0.8417	0.8726	0.9862	0.9828	0.2436	0.5897	1.8060	0.0000	0.0000	1.8113	true	NONE	1987	0.5442	0.5023	false	1.0582	46755001	46756001
chr19	49051001	49054000	HET_DELETION	0	0.0000	0.0000	0.2000	0.4149	0.4830	0.6588	2.4988	0.0000	0.6588	0.0000	0.0000	0.8558	true	NONE	3	1.0000	0.4733	false	1.4024	49051001	49051001
chr19	49054001	51564000	DIPLOID	430	0.5401	0.8201	0.8488	0.8699	0.9864	0.9791	0.2956	0.6181	1.7993	0.0000	0.0000	1.8045	true	NONE	2022	0.5442	0.5222	false	1.0602	49051001	49054001
chr19	51564001	52132000	DIPLOID	66	0.5343	0.9317	0.4144	0.9227	1.0250	1.0000	0.2000	0.3283	1.9317	0.0000	0.0000	1.9222	true	NONE	521	0.5177	0.4758	false	1.0205	51564001	51564001
chr19	52132001	52142000	HOM_DELETION	0	0.0000	0.0000	0.2000	0.0000	0.0069	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	3	1.0000	0.4228	false	1.6000	52132001	52134001
chr19	52142001	54053000	DIPLOID	410	0.5403	0.8763	0.6763	0.9007	1.0067	1.0000	0.2000	0.4735	1.8763	0.0000	0.0000	1.8738	true	NONE	1642	0.5330	0.4387	false	1.0371	52132001	52150001
chr19	54053001	54461000	DIPLOID	66	0.5348	0.7733	0.9296	0.8289	0.9647	0.9233	1.0347	1.0504	1.6966	0.0000	0.0000	1.7100	true	NONE	362	0.5442	0.4822	false	1.0910	54053001	54053001
chr19	54461001	54463000	HET_DELETION	0	0.0000	0.0000	0.2000	0.4259	0.5281	0.6865	2.4456	0.0000	0.6865	0.0000	0.0000	0.8662	true	NONE	2	1.0000	0.5615	false	1.3941	54461001	54461001
chr19	54463001	55078000	DIPLOID	139	0.5385	0.8076	0.8754	0.8732	0.9759	1.0000	0.2000	0.5791	1.8076	0.0000	0.0000	1.8167	true	NONE	468	0.5532	0.5027	false	1.0577	54461001	54463001
chr19	55078001	55384000	DIPLOID	79	0.5349	0.9948	0.2000	0.9479	1.0239	1.0000	0.2000	0.2140	1.9948	0.0000	0.0000	1.9857	true	NONE	181	0.5013	0.4540	false	1.0016	55078001	55078001
chr19	55384001	56054000	DIPLOID	187	0.5397	0.8075	0.8755	0.8589	0.9793	0.9641	0.5049	0.7450	1.7716	0.0000	0.0000	1.7795	true	NONE	497	0.5442	0.5351	false	1.0685	55384001	55384001
chr19	56054001	56055000	HET_DELETION	0	0.0000	0.0000	0.2000	0.2284	0.3057	0.1915	2.9598	0.0000	0.1915	0.0000	0.0000	0.4560	true	NONE	1	1.0000	0.5210	false	1.5426	56054001	56054001
chr19	56055001	57528000	DIPLOID	314	0.5348	0.8928	0.6078	0.9072	1.0006	1.0000	0.2000	0.4320	1.8928	0.0000	0.0000	1.8926	true	NONE	1294	0.5283	0.4570	false	1.0322	56054001	56055001
chr19	57528001	57533000	HET_DELETION	0	0.0000	0.4614	0.9998	0.5559	0.6723	0.5509	2.6730	0.0000	1.0123	0.0000	0.0000	1.1371	true	NONE	5	0.5442	0.4480	false	1.2963	57528001	57528001
