purity	normFactor	score	diploidProportion	ploidy	somaticPenalty
0.8900	1.4100	2.1874	0.0000	1.3369	0.0000
0.9400	1.4600	2.1874	0.0000	1.3208	0.0000
0.9200	1.4400	2.1875	0.0000	1.3266	0.0000
0.9000	1.4200	2.1876	0.0000	1.3333	0.0000
0.9100	1.4300	2.1876	0.0000	1.3298	0.0000
0.9900	1.5200	2.1880	0.0000	1.3008	0.0000
0.8100	1.3400	2.1882	0.0000	1.3624	0.0000
0.1600	0.8300	2.1886	0.0007	4.4691	1.5789
0.7700	1.3100	2.1886	0.0000	1.3734	0.0002
0.6400	1.2300	2.1889	0.0000	1.4003	0.0097
0.6600	1.2400	2.1889	0.0000	1.3987	0.0065
0.7100	1.2700	2.1895	0.0000	1.3877	0.0019
0.5600	1.3000	2.1895	0.0000	1.1592	0.0781
0.9800	1.5100	2.1898	0.0000	1.3025	0.0000
0.7400	1.2900	2.1899	0.0000	1.3797	0.0007
0.8200	1.3500	2.1905	0.0000	1.3567	0.0000
0.7300	1.4700	2.1907	0.0000	1.1128	0.0029
0.8300	1.5900	2.1907	0.0001	1.0967	0.0000
0.4900	1.1700	2.1911	0.0000	1.3858	0.1497
0.9500	1.7600	2.1915	0.0001	1.0837	0.0000
0.9700	1.5000	2.1916	0.0000	1.3044	0.0000
0.9300	1.7200	2.1917	0.0001	1.0922	0.0000
1.0000	1.5400	2.1918	0.0000	1.2908	0.0000
0.2200	0.3400	2.1920	0.0000	19.4853	0.0000
0.5800	1.2100	2.1921	0.0000	1.3843	0.0357
0.9000	1.6800	2.1923	0.0001	1.0925	0.0000
0.8300	1.3600	2.1924	0.0000	1.3514	0.0000
0.7800	1.3200	2.1925	0.0000	1.3666	0.0001
0.9600	1.4900	2.1926	0.0000	1.3064	0.0000
0.9500	1.4800	2.1929	0.0000	1.3086	0.0000
0.4500	1.1300	2.1930	0.0000	1.4649	0.2179
0.4800	1.1600	2.1933	0.0000	1.4036	0.1657
0.5700	1.2100	2.1936	0.0000	1.3735	0.0444
0.1500	0.4300	2.1938	0.0000	19.4868	0.0040
0.3500	1.0700	2.1938	0.0002	1.5939	0.5249
0.8400	1.3700	2.1939	0.0000	1.3465	0.0000
0.5600	1.2100	2.1940	0.0000	1.3623	0.0549
0.9900	1.5300	2.1940	0.0000	1.2922	0.0000
0.9400	1.4700	2.1941	0.0000	1.3110	0.0000
0.5000	1.1800	2.1942	0.0000	1.3693	0.1347
0.5300	1.2000	2.1943	0.0000	1.3520	0.0919
0.9800	1.5200	2.1946	0.0000	1.2937	0.0000
0.6900	1.2600	2.1948	0.0000	1.3880	0.0033
0.8500	1.3800	2.1949	0.0000	1.3418	0.0000
0.9300	1.4600	2.1950	0.0000	1.3135	0.0000
0.7500	1.3000	2.1951	0.0000	1.3722	0.0004
0.5300	1.2800	2.1954	0.0000	1.1567	0.1141
0.8600	1.3900	2.1957	0.0000	1.3374	0.0000
0.9200	1.4500	2.1958	0.0000	1.3163	0.0000
0.2000	0.9900	2.1958	0.0566	2.0399	1.5100
0.7900	1.3300	2.1959	0.0000	1.3603	0.0000
0.2100	0.3500	2.1959	0.0000	19.5225	0.0000
0.8700	1.6400	2.1960	0.0001	1.0944	0.0000
0.8700	1.4000	2.1961	0.0000	1.3333	0.0000
0.7200	1.2800	2.1961	0.0000	1.3792	0.0015
0.7400	1.4800	2.1961	0.0000	1.1124	0.0023
0.1800	0.9200	2.1962	0.0984	2.8931	1.5476
0.8800	1.4100	2.1963	0.0000	1.3294	0.0000
0.9100	1.4400	2.1963	0.0000	1.3192	0.0000
0.9000	1.4300	2.1966	0.0000	1.3224	0.0000
0.9700	1.5100	2.1967	0.0000	1.2954	0.0000
0.8900	1.4200	2.1967	0.0000	1.3258	0.0000
0.9100	1.6900	2.1971	0.0001	1.0948	0.0000
1.0000	1.5500	2.1971	0.0000	1.2825	0.0000
0.6100	1.2200	2.1974	0.0000	1.3925	0.0189
0.4700	1.1500	2.1984	0.0000	1.4226	0.1820
0.9600	1.5000	2.1985	0.0000	1.2972	0.0000
0.9500	1.7500	2.1985	0.0001	1.0905	0.0000
0.1200	0.6600	2.1985	0.0000	10.4331	0.9958
0.9900	1.5400	2.1986	0.0000	1.2837	0.0000
0.4600	1.1400	2.1986	0.0000	1.4430	0.1990
0.8000	1.3400	2.1986	0.0000	1.3544	0.0000
0.9400	1.7300	2.1989	0.0001	1.0948	0.0000
0.6700	1.2500	2.1992	0.0000	1.3885	0.0052
1.0000	1.8800	2.1993	0.0001	1.0574	0.0000
0.7600	1.3100	2.1996	0.0000	1.3651	0.0003
0.2300	0.3300	2.2000	0.0000	19.4954	0.0000
0.2500	1.1000	2.2000	0.0000	1.2287	0.9904
0.9500	1.4900	2.2002	0.0000	1.2991	0.0000
0.5500	1.2100	2.2005	0.0000	1.3507	0.0665
0.8100	1.3500	2.2009	0.0000	1.3488	0.0000
0.9800	1.5300	2.2009	0.0000	1.2850	0.0000
0.9200	1.7000	2.2012	0.0001	1.0971	0.0000
0.6300	1.2300	2.2016	0.0000	1.3908	0.0124
0.9400	1.4800	2.2017	0.0000	1.3013	0.0000
0.6500	1.2400	2.2017	0.0000	1.3895	0.0081
1.0000	1.5600	2.2018	0.0001	1.2743	0.0000
0.7300	1.2900	2.2019	0.0000	1.3712	0.0012
0.7000	1.2700	2.2023	0.0000	1.3790	0.0027
0.3900	1.0900	2.2024	0.0002	1.5481	0.3755
0.8200	1.3600	2.2026	0.0000	1.3435	0.0000
0.8000	1.5500	2.2029	0.0000	1.1031	0.0002
0.9300	1.4700	2.2029	0.0000	1.3036	0.0000
0.9700	1.5200	2.2032	0.0000	1.2864	0.0000
0.7700	1.3200	2.2034	0.0000	1.3584	0.0002
0.8800	1.6500	2.2039	0.0001	1.0964	0.0000
0.9200	1.4600	2.2040	0.0000	1.3061	0.0000
0.8300	1.3700	2.2040	0.0000	1.3386	0.0000
0.7500	1.4900	2.2042	0.0000	1.1122	0.0017
0.8400	1.6000	2.2043	0.0001	1.0981	0.0000
0.9100	1.4500	2.2045	0.0000	1.3088	0.0000
0.9900	1.5500	2.2046	0.0000	1.2753	0.0000
0.9800	1.8300	2.2048	0.0001	1.0676	0.0000
0.8400	1.3800	2.2050	0.0000	1.3339	0.0000
0.9000	1.4400	2.2051	0.0000	1.3117	0.0000
0.5100	1.1900	2.2053	0.0000	1.3539	0.1205
0.9600	1.5100	2.2054	0.0000	1.2880	0.0000
0.1200	0.5000	2.2055	0.0000	18.4650	0.0971
0.8900	1.4300	2.2055	0.0000	1.3148	0.0000
0.8500	1.3900	2.2056	0.0000	1.3296	0.0000
0.8800	1.4200	2.2058	0.0000	1.3181	0.0000
0.8600	1.4000	2.2059	0.0000	1.3255	0.0000
0.8700	1.4100	2.2060	0.0000	1.3217	0.0000
0.8900	1.6600	2.2060	0.0001	1.0983	0.0000
0.9600	1.7800	2.2060	0.0001	1.0800	0.0000
0.5500	1.2900	2.2064	0.0000	1.1655	0.0887
0.7800	1.3300	2.2067	0.0000	1.3521	0.0001
0.7400	1.3000	2.2067	0.0000	1.3637	0.0008
0.6000	1.2200	2.2070	0.0000	1.3824	0.0240
0.9800	1.5400	2.2072	0.0000	1.2764	0.0000
1.0000	1.5700	2.2073	0.0001	1.2662	0.0000
0.9500	1.5000	2.2073	0.0000	1.2898	0.0000
0.1400	0.7700	2.2079	0.0000	6.1549	1.4062
0.6800	1.2600	2.2079	0.0000	1.3790	0.0043
0.7100	1.2800	2.2086	0.0000	1.3705	0.0021
0.9400	1.4900	2.2088	0.0000	1.2917	0.0000
0.3700	1.0800	2.2089	0.0002	1.5693	0.4466
0.5400	1.2100	2.2092	0.0000	1.3387	0.0804
0.9000	1.6700	2.2093	0.0001	1.1004	0.0000
0.7900	1.3400	2.2093	0.0000	1.3462	0.0001
0.9700	1.5300	2.2096	0.0000	1.2776	0.0000
0.9600	1.7700	2.2100	0.0001	1.0866	0.0000
0.9300	1.4800	2.2104	0.0000	1.2937	0.0000
0.9900	1.5600	2.2104	0.0000	1.2670	0.0000
0.7500	1.3100	2.2109	0.0000	1.3566	0.0005
0.2400	1.1000	2.2113	0.0000	1.1966	1.0613
0.6000	1.3300	2.2113	0.0000	1.1578	0.0415
0.8000	1.3500	2.2115	0.0000	1.3406	0.0000
0.9200	1.4700	2.2117	0.0000	1.2960	0.0000
0.2000	0.3600	2.2117	0.0000	19.6097	0.0000
0.9600	1.5200	2.2118	0.0000	1.2790	0.0000
1.0000	1.5800	2.2121	0.0001	1.2582	0.0000
0.6600	1.2500	2.2123	0.0000	1.3793	0.0068
0.9100	1.4600	2.2128	0.0000	1.2984	0.0000
0.8100	1.5600	2.2130	0.0000	1.1041	0.0001
0.9800	1.5500	2.2130	0.0000	1.2679	0.0000
0.8100	1.3600	2.2132	0.0000	1.3354	0.0000
0.4200	1.1100	2.2134	0.0001	1.5021	0.2891
0.6200	1.2300	2.2135	0.0000	1.3809	0.0159
0.9000	1.4500	2.2137	0.0000	1.3011	0.0000
0.9500	1.5100	2.2140	0.0000	1.2805	0.0000
0.7200	1.2900	2.2140	0.0000	1.3625	0.0016
0.5900	1.2200	2.2140	0.0000	1.3719	0.0301
0.6100	1.3400	2.2141	0.0000	1.1533	0.0349
0.9300	1.7100	2.2142	0.0001	1.0995	0.0000
0.8200	1.3700	2.2144	0.0000	1.3305	0.0000
0.8900	1.4400	2.2145	0.0000	1.3039	0.0000
0.8500	1.6100	2.2145	0.0001	1.0997	0.0000
0.6400	1.2400	2.2145	0.0000	1.3799	0.0102
0.7600	1.3200	2.2146	0.0000	1.3500	0.0003
0.4800	1.2400	2.2146	0.0000	1.1732	0.1890
0.8800	1.4300	2.2150	0.0000	1.3070	0.0000
0.6900	1.2700	2.2152	0.0000	1.3700	0.0034
0.8300	1.3800	2.2153	0.0000	1.3259	0.0000
0.8700	1.4200	2.2156	0.0000	1.3103	0.0000
0.9700	1.5400	2.2157	0.0000	1.2689	0.0000
0.9900	1.5700	2.2157	0.0001	1.2588	0.0000
0.8600	1.6200	2.2158	0.0001	1.1013	0.0000
0.8400	1.3900	2.2158	0.0000	1.3216	0.0000
0.8600	1.4100	2.2159	0.0000	1.3138	0.0000
0.9400	1.5000	2.2160	0.0000	1.2822	0.0000
0.8500	1.4000	2.2160	0.0000	1.3176	0.0000
0.5800	1.2200	2.2164	0.0000	1.3611	0.0379
0.7600	1.5000	2.2165	0.0000	1.1122	0.0012
1.0000	1.5900	2.2168	0.0001	1.2503	0.0000
0.5700	1.2200	2.2177	0.0000	1.3499	0.0473
0.9900	1.8500	2.2177	0.0001	1.0652	0.0000
0.7700	1.3300	2.2177	0.0000	1.3437	0.0002
0.2100	1.0100	2.2178	0.0021	1.8487	1.3585
0.9300	1.4900	2.2178	0.0000	1.2840	0.0000
0.6200	1.3500	2.2178	0.0000	1.1492	0.0291
0.9600	1.5300	2.2183	0.0000	1.2701	0.0000
0.1100	0.6600	2.2184	0.0000	11.1997	0.9727
0.5900	1.3200	2.2184	0.0000	1.1627	0.0488
0.7300	1.3000	2.2187	0.0000	1.3550	0.0012
0.9100	1.6800	2.2188	0.0001	1.1025	0.0000
0.9800	1.5600	2.2190	0.0000	1.2595	0.0000
0.4400	1.2100	2.2194	0.0000	1.1884	0.2681
0.9200	1.4800	2.2195	0.0000	1.2861	0.0000
0.9600	1.7600	2.2196	0.0001	1.0932	0.0000
0.1900	0.9600	2.2197	0.5530	2.3723	1.6921
0.8700	1.6300	2.2199	0.0001	1.1030	0.0000
0.5200	1.2000	2.2202	0.0000	1.3396	0.1076
0.7800	1.3400	2.2203	0.0000	1.3378	0.0001
0.9500	1.5200	2.2208	0.0000	1.2714	0.0000
0.6700	1.2600	2.2208	0.0000	1.3697	0.0055
0.9100	1.4700	2.2209	0.0000	1.2883	0.0000
0.9900	1.5800	2.2209	0.0001	1.2507	0.0000
1.0000	1.6000	2.2212	0.0001	1.2424	0.0000
0.7000	1.2800	2.2214	0.0000	1.3615	0.0028
0.5600	1.2200	2.2214	0.0000	1.3383	0.0576
0.6300	1.3600	2.2216	0.0000	1.1455	0.0238
0.1600	0.8400	2.2218	0.0013	4.2909	1.5637
0.9700	1.5500	2.2219	0.0000	1.2603	0.0000
0.9500	1.7400	2.2220	0.0001	1.0973	0.0000
0.9000	1.4600	2.2221	0.0000	1.2906	0.0000
0.7900	1.3500	2.2223	0.0000	1.3323	0.0001
0.8800	1.6400	2.2224	0.0001	1.1047	0.0000
0.9700	1.8000	2.2225	0.0001	1.0767	0.0000
0.7400	1.3100	2.2227	0.0000	1.3479	0.0008
0.5200	1.2700	2.2227	0.0000	1.1640	0.1287
0.6100	1.2300	2.2229	0.0000	1.3708	0.0199
0.9400	1.5100	2.2231	0.0000	1.2729	0.0000
0.8900	1.4500	2.2231	0.0000	1.2932	0.0000
0.5800	1.3100	2.2236	0.0000	1.1681	0.0572
0.8000	1.3600	2.2239	0.0000	1.3271	0.0000
0.8800	1.4400	2.2240	0.0000	1.2960	0.0000
0.8200	1.5700	2.2241	0.0000	1.1051	0.0000
0.9400	1.7200	2.2241	0.0001	1.1019	0.0000
0.6400	1.3700	2.2242	0.0000	1.1422	0.0196
0.9800	1.5700	2.2246	0.0001	1.2512	0.0000
0.9600	1.5400	2.2247	0.0000	1.2613	0.0000
0.8700	1.4300	2.2249	0.0000	1.2990	0.0000
0.8100	1.3700	2.2251	0.0000	1.3222	0.0000
1.0000	1.6100	2.2251	0.0001	1.2347	0.0000
0.9300	1.5000	2.2252	0.0000	1.2745	0.0000
0.6500	1.3800	2.2252	0.0000	1.1392	0.0161
0.6500	1.2500	2.2254	0.0000	1.3697	0.0086
0.8600	1.4200	2.2257	0.0000	1.3022	0.0000
0.9900	1.5900	2.2257	0.0001	1.2427	0.0000
0.8200	1.3800	2.2258	0.0000	1.3177	0.0000
0.8900	1.6500	2.2259	0.0001	1.1065	0.0000
0.6600	1.3900	2.2260	0.0000	1.1366	0.0130
0.7500	1.3200	2.2261	0.0000	1.3413	0.0005
0.8500	1.4100	2.2262	0.0000	1.3057	0.0000
0.8300	1.3900	2.2262	0.0000	1.3134	0.0000
0.1900	0.3700	2.2262	0.0000	19.7511	0.0000
0.8400	1.4000	2.2264	0.0000	1.3094	0.0000
0.5400	1.2800	2.2265	0.0000	1.1723	0.1012
0.7100	1.2900	2.2265	0.0000	1.3535	0.0021
0.5500	1.2200	2.2269	0.0000	1.3262	0.0703
0.6300	1.2400	2.2270	0.0000	1.3701	0.0130
0.9200	1.4900	2.2271	0.0000	1.2763	0.0000
0.6700	1.4000	2.2272	0.0000	1.1342	0.0104
0.7700	1.5100	2.2273	0.0000	1.1123	0.0009
0.9500	1.5300	2.2274	0.0000	1.2624	0.0000
0.1100	0.5300	2.2277	0.0000	17.9160	0.1695
0.9200	1.6900	2.2279	0.0001	1.1046	0.0000
0.2600	1.0400	2.2279	0.0001	1.6594	0.9572
0.9700	1.5600	2.2280	0.0000	1.2519	0.0000
0.6800	1.2700	2.2280	0.0000	1.3607	0.0046
0.5700	1.3000	2.2285	0.0000	1.1740	0.0669
0.9100	1.4800	2.2288	0.0000	1.2782	0.0000
1.0000	1.6200	2.2289	0.0001	1.2271	0.0000
0.7600	1.3300	2.2290	0.0000	1.3351	0.0003
0.4900	1.1800	2.2295	0.0000	1.3565	0.1544
0.9700	1.7900	2.2299	0.0001	1.0831	0.0000
0.9800	1.5800	2.2299	0.0001	1.2430	0.0000
0.9400	1.5200	2.2299	0.0000	1.2636	0.0000
0.9900	1.6000	2.2301	0.0001	1.2348	0.0000
0.9000	1.4700	2.2303	0.0000	1.2803	0.0000
0.9700	1.7800	2.2305	0.0001	1.0895	0.0000
0.8300	1.5800	2.2307	0.0000	1.1062	0.0000
0.7200	1.3000	2.2309	0.0000	1.3460	0.0017
0.9600	1.5500	2.2310	0.0000	1.2526	0.0000
0.3600	1.1600	2.2311	0.0000	1.2047	0.4569
0.7800	1.5200	2.2314	0.0000	1.1126	0.0005
0.7700	1.3400	2.2315	0.0000	1.3292	0.0002
0.9500	1.7300	2.2315	0.0001	1.1043	0.0000
0.8400	1.5900	2.2316	0.0001	1.1074	0.0000
0.1600	0.4100	2.2316	0.0000	19.8034	0.0021
0.8900	1.4600	2.2316	0.0000	1.2827	0.0000
1.0000	1.8700	2.2319	0.0001	1.0630	0.0000
0.6000	1.2300	2.2319	0.0000	1.3603	0.0255
1.0000	1.6300	2.2323	0.0001	1.2196	0.0000
0.9300	1.5100	2.2323	0.0000	1.2650	0.0000
0.4800	1.1700	2.2327	0.0000	1.3730	0.1713
0.9600	1.7500	2.2327	0.0001	1.0999	0.0000
0.8500	1.6000	2.2328	0.0001	1.1088	0.0000
0.8800	1.4500	2.2329	0.0000	1.2852	0.0000
0.5300	1.2100	2.2329	0.0000	1.3262	0.0952
0.1000	0.5800	2.2331	0.0000	16.2742	0.5172
0.4300	1.1200	2.2333	0.0000	1.4765	0.2678
0.7800	1.3500	2.2334	0.0000	1.3237	0.0001
0.1400	0.7600	2.2334	0.0000	6.3976	1.4427
0.9700	1.5700	2.2337	0.0001	1.2435	0.0000
0.6900	1.2800	2.2339	0.0000	1.3522	0.0036
0.9500	1.5400	2.2339	0.0000	1.2535	0.0000
0.9900	1.6100	2.2341	0.0001	1.2270	0.0000
0.8700	1.4400	2.2341	0.0000	1.2879	0.0000
0.6600	1.2600	2.2341	0.0000	1.3602	0.0071
0.9300	1.7000	2.2344	0.0001	1.1068	0.0000
0.9200	1.5000	2.2345	0.0000	1.2666	0.0000
0.7300	1.3100	2.2347	0.0000	1.3390	0.0013
0.9800	1.5900	2.2348	0.0001	1.2350	0.0000
0.7900	1.3600	2.2349	0.0000	1.3186	0.0001
0.5800	1.2300	2.2350	0.0000	1.3382	0.0403
0.5900	1.2300	2.2350	0.0000	1.3495	0.0322
0.8600	1.4300	2.2352	0.0000	1.2909	0.0000
0.1400	0.7500	2.2355	0.0000	6.6467	1.4510
1.0000	1.6400	2.2356	0.0001	1.2121	0.0000
0.8600	1.6100	2.2357	0.0001	1.1101	0.0000
0.8000	1.3700	2.2359	0.0000	1.3138	0.0000
0.8500	1.4200	2.2360	0.0000	1.2940	0.0000
0.6800	1.4100	2.2361	0.0000	1.1321	0.0085
0.1200	0.4900	2.2361	0.0000	19.1412	0.0972
0.4700	1.1600	2.2363	0.0000	1.3909	0.1880
0.9100	1.4900	2.2365	0.0000	1.2683	0.0000
0.8400	1.4100	2.2366	0.0000	1.2975	0.0000
0.8100	1.3800	2.2366	0.0000	1.3093	0.0000
0.9400	1.5300	2.2366	0.0000	1.2546	0.0000
0.5000	1.1900	2.2367	0.0000	1.3410	0.1393
0.8300	1.4000	2.2369	0.0000	1.3011	0.0000
0.8200	1.3900	2.2369	0.0000	1.3051	0.0000
0.1500	0.8100	2.2371	0.0000	5.0280	1.5345
0.6200	1.2400	2.2371	0.0000	1.3599	0.0168
0.9600	1.5600	2.2371	0.0000	1.2441	0.0000
0.3000	1.0500	2.2371	0.0002	1.6441	0.7542
0.3100	1.1300	2.2375	0.0000	1.2232	0.6573
0.7400	1.3200	2.2378	0.0000	1.3324	0.0009
0.9900	1.6200	2.2379	0.0001	1.2193	0.0000
0.7000	1.4300	2.2380	0.0000	1.1288	0.0056
0.6400	1.2500	2.2381	0.0000	1.3599	0.0108
0.9000	1.6600	2.2382	0.0001	1.1084	0.0000
0.9000	1.4800	2.2383	0.0000	1.2702	0.0000
0.7900	1.5300	2.2387	0.0000	1.1130	0.0003
1.0000	1.6500	2.2387	0.0001	1.2048	0.0000
0.7000	1.2900	2.2390	0.0000	1.3443	0.0030
0.9700	1.5800	2.2390	0.0001	1.2352	0.0000
0.9800	1.6000	2.2392	0.0001	1.2270	0.0000
0.9300	1.5200	2.2393	0.0000	1.2557	0.0000
0.5100	1.2600	2.2394	0.0000	1.1720	0.1431
0.1900	0.9700	2.2398	0.4302	2.2599	1.6878
0.3200	1.0600	2.2398	0.0002	1.6106	0.6634
0.8900	1.4700	2.2399	0.0000	1.2723	0.0000
0.4000	1.1000	2.2399	0.0001	1.5180	0.3489
0.6900	1.4200	2.2400	0.0000	1.1303	0.0069
0.5700	1.2300	2.2401	0.0000	1.3266	0.0494
0.1100	0.6300	2.2402	0.0000	12.5036	0.9199
0.1800	0.9300	2.2402	0.1749	2.7640	1.6474
0.9500	1.5500	2.2403	0.0000	1.2448	0.0000
0.7500	1.3300	2.2403	0.0000	1.3262	0.0006
0.9800	1.8200	2.2407	0.0001	1.0737	0.0000
0.5400	1.2200	2.2408	0.0000	1.3138	0.0841
0.5600	1.2300	2.2412	0.0000	1.3146	0.0602
0.6700	1.2700	2.2412	0.0000	1.3512	0.0059
0.9900	1.6300	2.2414	0.0001	1.2117	0.0000
0.4600	1.1500	2.2414	0.0000	1.4100	0.2062
0.8800	1.4600	2.2414	0.0000	1.2745	0.0000
0.8000	1.5400	2.2415	0.0000	1.1136	0.0002
0.9400	1.7100	2.2415	0.0001	1.1091	0.0000
0.9100	1.6700	2.2416	0.0001	1.1103	0.0000
0.8700	1.6200	2.2416	0.0001	1.1116	0.0000
1.0000	1.6600	2.2416	0.0001	1.1975	0.0000
0.9200	1.5100	2.2417	0.0000	1.2571	0.0000
0.4400	1.1300	2.2420	0.0000	1.4527	0.2460
0.2200	1.0300	2.2420	0.0000	1.6818	1.2582
0.1600	0.8600	2.2423	0.0103	3.9470	1.5131
0.7600	1.3400	2.2426	0.0000	1.3204	0.0004
0.9600	1.5700	2.2429	0.0001	1.2356	0.0000
0.8100	1.5500	2.2430	0.0000	1.1142	0.0001
0.8700	1.4500	2.2430	0.0000	1.2770	0.0000
0.7100	1.3000	2.2431	0.0000	1.3368	0.0023
0.9400	1.5400	2.2432	0.0000	1.2456	0.0000
0.9800	1.6100	2.2433	0.0001	1.2191	0.0000
0.4700	1.2300	2.2436	0.0000	1.1834	0.2126
0.9500	1.7200	2.2438	0.0001	1.1113	0.0000
0.9100	1.5000	2.2439	0.0000	1.2585	0.0000
0.9700	1.5900	2.2440	0.0001	1.2271	0.0000
1.0000	1.6700	2.2440	0.0001	1.1904	0.0000
0.9700	1.7700	2.2441	0.0001	1.0960	0.0000
0.9600	1.7400	2.2441	0.0001	1.1067	0.0000
0.7700	1.3500	2.2443	0.0000	1.3150	0.0002
0.8200	1.5600	2.2443	0.0000	1.1150	0.0000
0.2500	1.1200	2.2444	0.0000	1.0996	1.0007
0.8600	1.4400	2.2444	0.0000	1.2796	0.0000
0.9900	1.6400	2.2446	0.0001	1.2042	0.0000
0.4500	1.1400	2.2454	0.0000	1.4306	0.2265
0.8500	1.4300	2.2456	0.0000	1.2825	0.0000
0.7800	1.3600	2.2456	0.0000	1.3099	0.0001
0.9300	1.5300	2.2460	0.0000	1.2465	0.0000
0.9000	1.4900	2.2460	0.0000	1.2602	0.0000
0.9200	1.6800	2.2462	0.0001	1.1123	0.0000
0.7200	1.3100	2.2464	0.0000	1.3298	0.0017
0.9500	1.5600	2.2464	0.0000	1.2361	0.0000
0.6800	1.2800	2.2465	0.0000	1.3427	0.0048
0.8400	1.4200	2.2465	0.0000	1.2856	0.0000
1.0000	1.6800	2.2468	0.0001	1.1833	0.0000
0.6500	1.2600	2.2469	0.0000	1.3503	0.0091
0.7900	1.3700	2.2469	0.0000	1.3051	0.0001
0.9800	1.6200	2.2470	0.0001	1.2113	0.0000
0.6100	1.2400	2.2470	0.0000	1.3494	0.0215
0.8300	1.4100	2.2471	0.0000	1.2890	0.0000
0.8300	1.5700	2.2473	0.0000	1.1159	0.0000
0.8400	1.5800	2.2475	0.0000	1.1169	0.0000
0.8000	1.3800	2.2475	0.0000	1.3006	0.0000
0.9900	1.6500	2.2475	0.0001	1.1968	0.0000
0.8200	1.4000	2.2475	0.0000	1.2926	0.0000
0.7200	1.4500	2.2476	0.0000	1.1263	0.0036
0.8100	1.3900	2.2477	0.0000	1.2965	0.0000
0.8900	1.4800	2.2480	0.0000	1.2620	0.0000
0.7100	1.4400	2.2481	0.0000	1.1274	0.0045
0.6300	1.2500	2.2481	0.0000	1.3497	0.0137
0.9600	1.5800	2.2483	0.0001	1.2273	0.0000
0.9700	1.6000	2.2484	0.0001	1.2190	0.0000
0.5100	1.2000	2.2486	0.0000	1.3266	0.1248
0.6000	1.2400	2.2487	0.0000	1.3386	0.0272
0.9200	1.5200	2.2487	0.0000	1.2476	0.0000
0.7300	1.4600	2.2489	0.0000	1.1254	0.0028
0.3400	1.0700	2.2490	0.0002	1.5819	0.5733
0.9700	1.7500	2.2490	0.0001	1.1092	0.0000
0.8800	1.6300	2.2491	0.0001	1.1131	0.0000
1.0000	1.6900	2.2491	0.0001	1.1763	0.0000
0.7300	1.3200	2.2494	0.0000	1.3233	0.0014
0.5300	1.2700	2.2496	0.0000	1.1798	0.1139
0.9400	1.5500	2.2497	0.0000	1.2367	0.0000
0.9400	1.7000	2.2497	0.0001	1.1163	0.0000
0.8800	1.4700	2.2498	0.0000	1.2640	0.0000
0.9300	1.6900	2.2498	0.0001	1.1143	0.0000
0.9900	1.6600	2.2499	0.0001	1.1894	0.0000
0.9800	1.6300	2.2502	0.0001	1.2036	0.0000
0.9600	1.7300	2.2503	0.0001	1.1136	0.0000
0.5500	1.2300	2.2506	0.0000	1.3021	0.0728
0.5900	1.2400	2.2507	0.0000	1.3274	0.0340
0.9700	1.7600	2.2510	0.0001	1.1026	0.0000
0.9100	1.5100	2.2512	0.0000	1.2489	0.0000
0.6900	1.2900	2.2513	0.0000	1.3348	0.0038
0.1600	0.9000	2.2514	0.0330	3.3049	1.6309
0.1400	0.8100	2.2516	0.0000	5.2443	1.5022
0.8700	1.4600	2.2516	0.0000	1.2662	0.0000
0.7400	1.3300	2.2516	0.0000	1.3171	0.0009
0.5600	1.2900	2.2517	0.0000	1.1804	0.0777
1.0000	1.7000	2.2520	0.0001	1.1694	0.0000
0.9000	1.6500	2.2521	0.0001	1.1164	0.0000
0.9700	1.6100	2.2521	0.0001	1.2111	0.0000
0.9900	1.6700	2.2521	0.0001	1.1822	0.0000
0.9500	1.5700	2.2523	0.0001	1.2276	0.0000
0.8900	1.6400	2.2523	0.0001	1.1148	0.0000
0.7500	1.4800	2.2524	0.0000	1.1242	0.0016
0.9800	1.6400	2.2526	0.0001	1.1961	0.0000
0.7400	1.4700	2.2527	0.0000	1.1247	0.0022
0.9300	1.5400	2.2527	0.0000	1.2375	0.0000
1.0000	1.7100	2.2528	0.0001	1.1625	0.0000
0.9600	1.5900	2.2532	0.0001	1.2190	0.0000
0.9900	1.7300	2.2533	0.0001	1.1405	0.0000
0.8600	1.4500	2.2533	0.0000	1.2686	0.0000
0.7600	1.4900	2.2535	0.0000	1.1239	0.0012
0.9000	1.5000	2.2535	0.0000	1.2503	0.0000
0.7500	1.3400	2.2535	0.0000	1.3113	0.0007
1.0000	1.7400	2.2539	0.0001	1.1425	0.0000
0.6600	1.2700	2.2540	0.0000	1.3413	0.0075
1.0000	1.7300	2.2540	0.0001	1.1491	0.0000
0.7900	1.5200	2.2542	0.0000	1.1238	0.0002
0.9900	1.7200	2.2542	0.0001	1.1472	0.0000
0.9800	1.8100	2.2545	0.0001	1.0799	0.0000
0.9900	1.6800	2.2546	0.0001	1.1750	0.0000
0.9800	1.8000	2.2546	0.0001	1.0861	0.0000
0.3800	1.0900	2.2548	0.0002	1.5362	0.4163
0.8500	1.4400	2.2549	0.0000	1.2712	0.0000
0.9700	1.7200	2.2549	0.0001	1.1296	0.0000
1.0000	1.7200	2.2550	0.0001	1.1558	0.0000
0.7600	1.3500	2.2550	0.0000	1.3059	0.0004
0.9800	1.6500	2.2551	0.0001	1.1886	0.0000
0.7000	1.3000	2.2552	0.0000	1.3274	0.0031
0.9200	1.5300	2.2554	0.0000	1.2383	0.0000
