GENE_ID	MUTS	MUTS_RECURRENCE	SAMPLES	P_VALUE	Q_VALUE	P_VALUE_NEG	Q_VALUE_NEG	SNP	MNP	INDELS	SYMBOL
gc19_pc.3utr::gencode::SCLY::ENSG00000132330.12	9	9	9	0.92734	1.0	0.07266	0.7834153846153846	9	0	0	gc19_pc.3utr::gencode::SCLY::ENSG00000132330.12
gc19_pc.3utr::gencode::CCDC50::ENSG00000152492.9	16	16	15	0.92741	1.0	0.07259	0.7834153846153846	16	0	0	gc19_pc.3utr::gencode::CCDC50::ENSG00000152492.9
gc19_pc.3utr::gencode::WASF3::ENSG00000132970.8	8	8	8	0.92747	1.0	0.07253	0.7834153846153846	8	0	0	gc19_pc.3utr::gencode::WASF3::ENSG00000132970.8
gc19_pc.3utr::gencode::ZNF629::ENSG00000102870.4	1	1	1	0.92755		0.07299		1	0	0	gc19_pc.3utr::gencode::ZNF629::ENSG00000102870.4
gc19_pc.3utr::gencode::BAIAP2::ENSG00000175866.11	7	7	7	0.92755	1.0	0.07245	0.7834153846153846	7	0	0	gc19_pc.3utr::gencode::BAIAP2::ENSG00000175866.11
gc19_pc.3utr::gencode::TTLL10::ENSG00000162571.9	6	6	6	0.92777	1.0	0.07223	0.7834153846153846	6	0	0	gc19_pc.3utr::gencode::TTLL10::ENSG00000162571.9
gc19_pc.3utr::gencode::FAM129C::ENSG00000167483.13	5	5	5	0.92778	1.0	0.07222	0.7834153846153846	5	0	0	gc19_pc.3utr::gencode::FAM129C::ENSG00000167483.13
gc19_pc.3utr::gencode::NFXL1::ENSG00000170448.7	1	1	1	0.92787		0.07235		1	0	0	gc19_pc.3utr::gencode::NFXL1::ENSG00000170448.7
gc19_pc.3utr::gencode::LMBRD2::ENSG00000164187.6	10	10	10	0.92787	1.0	0.07213	0.7834153846153846	8	1	1	gc19_pc.3utr::gencode::LMBRD2::ENSG00000164187.6
gc19_pc.3utr::gencode::SLC7A2::ENSG00000003989.12	3	3	3	0.92791	1.0	0.07209	0.7834153846153846	3	0	0	gc19_pc.3utr::gencode::SLC7A2::ENSG00000003989.12
gc19_pc.3utr::gencode::CYB5R4::ENSG00000065615.9	17	17	17	0.92796	1.0	0.07204	0.7834153846153846	17	0	0	gc19_pc.3utr::gencode::CYB5R4::ENSG00000065615.9
gc19_pc.3utr::gencode::FUNDC2::ENSG00000165775.13	2	2	2	0.9281	1.0	0.0719	0.7834153846153846	1	0	1	gc19_pc.3utr::gencode::FUNDC2::ENSG00000165775.13
gc19_pc.3utr::gencode::EIF3H::ENSG00000147677.6	5	5	5	0.92814	1.0	0.07186	0.7834153846153846	4	0	1	gc19_pc.3utr::gencode::EIF3H::ENSG00000147677.6
gc19_pc.3utr::gencode::CBLN2::ENSG00000141668.5	9	9	8	0.92821	1.0	0.07179	0.7834153846153846	9	0	0	gc19_pc.3utr::gencode::CBLN2::ENSG00000141668.5
gc19_pc.3utr::gencode::RAVER1::ENSG00000161847.9	2	2	2	0.92829	1.0	0.07171	0.7834153846153846	2	0	0	gc19_pc.3utr::gencode::RAVER1::ENSG00000161847.9
gc19_pc.3utr::gencode::BRI3BP::ENSG00000184992.10	11	11	11	0.92831	1.0	0.07169	0.7834153846153846	11	0	0	gc19_pc.3utr::gencode::BRI3BP::ENSG00000184992.10
gc19_pc.3utr::gencode::ARL4D::ENSG00000175906.4	1	1	1	0.92834		0.07196		1	0	0	gc19_pc.3utr::gencode::ARL4D::ENSG00000175906.4
gc19_pc.3utr::gencode::TXNDC5::ENSG00000239264.4	6	6	6	0.92834	1.0	0.07166	0.7834153846153846	4	0	2	gc19_pc.3utr::gencode::TXNDC5::ENSG00000239264.4
gc19_pc.3utr::gencode::SMNDC1::ENSG00000119953.8	3	3	3	0.92836	1.0	0.07164	0.7834153846153846	1	0	2	gc19_pc.3utr::gencode::SMNDC1::ENSG00000119953.8
gc19_pc.3utr::gencode::ATF1::ENSG00000123268.4	2	2	2	0.92847	1.0	0.07153	0.7834153846153846	2	0	0	gc19_pc.3utr::gencode::ATF1::ENSG00000123268.4
gc19_pc.3utr::gencode::LCE6A::ENSG00000235942.2	4	4	4	0.92858	1.0	0.07142	0.7834153846153846	4	0	0	gc19_pc.3utr::gencode::LCE6A::ENSG00000235942.2
gc19_pc.3utr::gencode::RRAGD::ENSG00000025039.10	4	4	4	0.92866	1.0	0.07134	0.7834153846153846	4	0	0	gc19_pc.3utr::gencode::RRAGD::ENSG00000025039.10
gc19_pc.3utr::gencode::DMRT2::ENSG00000173253.10	1	1	1	0.9287		0.0716		1	0	0	gc19_pc.3utr::gencode::DMRT2::ENSG00000173253.10
gc19_pc.3utr::gencode::FADS1::ENSG00000149485.12	3	3	3	0.92878	1.0	0.07122	0.7834153846153846	3	0	0	gc19_pc.3utr::gencode::FADS1::ENSG00000149485.12
gc19_pc.3utr::gencode::TROAP::ENSG00000135451.8	1	1	1	0.92892		0.07226		1	0	0	gc19_pc.3utr::gencode::TROAP::ENSG00000135451.8
gc19_pc.3utr::gencode::WDR78::ENSG00000152763.12	12	12	12	0.92897	1.0	0.07103	0.7834153846153846	9	0	3	gc19_pc.3utr::gencode::WDR78::ENSG00000152763.12
gc19_pc.3utr::gencode::LGSN::ENSG00000146166.12	4	4	4	0.92905	1.0	0.07095	0.7834153846153846	3	0	1	gc19_pc.3utr::gencode::LGSN::ENSG00000146166.12
gc19_pc.3utr::gencode::CDKN2B::ENSG00000147883.9	3	3	3	0.92915	1.0	0.07085	0.7834153846153846	3	0	0	gc19_pc.3utr::gencode::CDKN2B::ENSG00000147883.9
gc19_pc.3utr::gencode::HOXB4::ENSG00000182742.5	5	5	5	0.92927	1.0	0.07073	0.7834153846153846	5	0	0	gc19_pc.3utr::gencode::HOXB4::ENSG00000182742.5
gc19_pc.3utr::gencode::ZNF24::ENSG00000172466.11	9	9	9	0.92933	1.0	0.07067	0.7834153846153846	9	0	0	gc19_pc.3utr::gencode::ZNF24::ENSG00000172466.11
gc19_pc.3utr::gencode::TM9SF2::ENSG00000125304.8	5	5	5	0.92936	1.0	0.07064	0.7834153846153846	5	0	0	gc19_pc.3utr::gencode::TM9SF2::ENSG00000125304.8
gc19_pc.3utr::gencode::TAOK3::ENSG00000135090.9	2	2	2	0.92936	1.0	0.07064	0.7834153846153846	2	0	0	gc19_pc.3utr::gencode::TAOK3::ENSG00000135090.9
gc19_pc.3utr::gencode::MTDH::ENSG00000147649.5	10	10	10	0.9294	1.0	0.0706	0.7834153846153846	10	0	0	gc19_pc.3utr::gencode::MTDH::ENSG00000147649.5
gc19_pc.3utr::gencode::ATXN7L3B::ENSG00000253719.2	3	3	2	0.92946	1.0	0.07054	0.7834153846153846	3	0	0	gc19_pc.3utr::gencode::ATXN7L3B::ENSG00000253719.2
gc19_pc.3utr::gencode::GTF2H1::ENSG00000110768.7	3	3	3	0.9295	1.0	0.0705	0.7834153846153846	3	0	0	gc19_pc.3utr::gencode::GTF2H1::ENSG00000110768.7
gc19_pc.3utr::gencode::MED27::ENSG00000160563.9	2	2	2	0.92955	1.0	0.07045	0.7834153846153846	2	0	0	gc19_pc.3utr::gencode::MED27::ENSG00000160563.9
gc19_pc.3utr::gencode::ZNF518B::ENSG00000178163.3	5	5	5	0.92962	1.0	0.07038	0.7834153846153846	5	0	0	gc19_pc.3utr::gencode::ZNF518B::ENSG00000178163.3
gc19_pc.3utr::gencode::AEBP1::ENSG00000106624.4	1	1	1	0.92969		0.07197		1	0	0	gc19_pc.3utr::gencode::AEBP1::ENSG00000106624.4
gc19_pc.3utr::gencode::YIPF5::ENSG00000145817.12	5	5	5	0.92993	1.0	0.07007	0.7834153846153846	5	0	0	gc19_pc.3utr::gencode::YIPF5::ENSG00000145817.12
gc19_pc.3utr::gencode::DIRAS3::ENSG00000162595.4	2	2	2	0.92998	1.0	0.07002	0.7834153846153846	1	0	1	gc19_pc.3utr::gencode::DIRAS3::ENSG00000162595.4
gc19_pc.3utr::gencode::RASSF9::ENSG00000198774.3	2	2	2	0.93005	1.0	0.06995	0.7834153846153846	2	0	0	gc19_pc.3utr::gencode::RASSF9::ENSG00000198774.3
gc19_pc.3utr::gencode::PEX5L::ENSG00000114757.14	20	20	20	0.93019	1.0	0.06981	0.7834153846153846	19	0	1	gc19_pc.3utr::gencode::PEX5L::ENSG00000114757.14
gc19_pc.3utr::gencode::CDC42EP4::ENSG00000179604.8	4	4	4	0.9302	1.0	0.0698	0.7834153846153846	3	0	1	gc19_pc.3utr::gencode::CDC42EP4::ENSG00000179604.8
gc19_pc.3utr::gencode::HTATIP2::ENSG00000109854.9	1	1	1	0.93024		0.07012		1	0	0	gc19_pc.3utr::gencode::HTATIP2::ENSG00000109854.9
gc19_pc.3utr::gencode::ZNF845::ENSG00000213799.6	3	3	3	0.93026	1.0	0.06974	0.7834153846153846	3	0	0	gc19_pc.3utr::gencode::ZNF845::ENSG00000213799.6
gc19_pc.3utr::gencode::PLAA::ENSG00000137055.10	4	4	3	0.93026	1.0	0.06974	0.7834153846153846	4	0	0	gc19_pc.3utr::gencode::PLAA::ENSG00000137055.10
gc19_pc.3utr::gencode::INO80D::ENSG00000114933.11	12	12	11	0.93027	1.0	0.06973	0.7834153846153846	11	0	1	gc19_pc.3utr::gencode::INO80D::ENSG00000114933.11
gc19_pc.3utr::gencode::RPRD2::ENSG00000163125.11	7	7	7	0.93028	1.0	0.06972	0.7834153846153846	5	0	2	gc19_pc.3utr::gencode::RPRD2::ENSG00000163125.11
gc19_pc.3utr::gencode::POT1::ENSG00000128513.10	3	3	3	0.93031	1.0	0.06969	0.7834153846153846	3	0	0	gc19_pc.3utr::gencode::POT1::ENSG00000128513.10
gc19_pc.3utr::gencode::STEAP2::ENSG00000157214.9	7	7	7	0.93035	1.0	0.06965	0.7834153846153846	7	0	0	gc19_pc.3utr::gencode::STEAP2::ENSG00000157214.9
gc19_pc.3utr::gencode::SRSF1::ENSG00000136450.8	5	5	5	0.93037	1.0	0.06963	0.7834153846153846	5	0	0	gc19_pc.3utr::gencode::SRSF1::ENSG00000136450.8
gc19_pc.3utr::gencode::RCBTB2::ENSG00000136161.8	2	2	2	0.93042	1.0	0.06958	0.7834153846153846	2	0	0	gc19_pc.3utr::gencode::RCBTB2::ENSG00000136161.8
gc19_pc.3utr::gencode::SLC8A1::ENSG00000183023.14	86	85	78	0.93046	1.0	0.06954	0.7834153846153846	86	0	0	gc19_pc.3utr::gencode::SLC8A1::ENSG00000183023.14
gc19_pc.3utr::gencode::STK17A::ENSG00000164543.5	5	5	5	0.93051	1.0	0.06949	0.7834153846153846	4	0	1	gc19_pc.3utr::gencode::STK17A::ENSG00000164543.5
gc19_pc.3utr::gencode::TSTD2::ENSG00000136925.10	1	1	1	0.93063		0.06955		1	0	0	gc19_pc.3utr::gencode::TSTD2::ENSG00000136925.10
gc19_pc.3utr::gencode::SMC2::ENSG00000136824.14	4	4	4	0.93079	1.0	0.06921	0.7834153846153846	4	0	0	gc19_pc.3utr::gencode::SMC2::ENSG00000136824.14
gc19_pc.3utr::gencode::C1orf115::ENSG00000162817.6	4	4	4	0.93083	1.0	0.06917	0.7834153846153846	4	0	0	gc19_pc.3utr::gencode::C1orf115::ENSG00000162817.6
gc19_pc.3utr::gencode::TSC1::ENSG00000165699.9	7	7	6	0.93085	1.0	0.06915	0.7834153846153846	7	0	0	gc19_pc.3utr::gencode::TSC1::ENSG00000165699.9
gc19_pc.3utr::gencode::AQP10::ENSG00000143595.8	2	2	2	0.93097	1.0	0.06903	0.7834153846153846	2	0	0	gc19_pc.3utr::gencode::AQP10::ENSG00000143595.8
gc19_pc.3utr::gencode::KRTAP9-6::ENSG00000212659.1	3	3	3	0.93098	1.0	0.06902	0.7834153846153846	2	0	1	gc19_pc.3utr::gencode::KRTAP9-6::ENSG00000212659.1
gc19_pc.3utr::gencode::CLIP1::ENSG00000130779.15	3	3	3	0.93114	1.0	0.06886	0.7834153846153846	3	0	0	gc19_pc.3utr::gencode::CLIP1::ENSG00000130779.15
gc19_pc.3utr::gencode::CLCA1::ENSG00000016490.11	4	4	4	0.93118	1.0	0.06882	0.7834153846153846	4	0	0	gc19_pc.3utr::gencode::CLCA1::ENSG00000016490.11
gc19_pc.3utr::gencode::AP000322.53::ENSG00000243627.4	1	1	1	0.93128		0.06944		1	0	0	gc19_pc.3utr::gencode::AP000322.53::ENSG00000243627.4
gc19_pc.3utr::gencode::REG1A::ENSG00000115386.5	1	1	1	0.9313		0.06931		1	0	0	gc19_pc.3utr::gencode::REG1A::ENSG00000115386.5
gc19_pc.3utr::gencode::PIK3R3::ENSG00000117461.10	5	5	5	0.93155	1.0	0.06845	0.7834153846153846	5	0	0	gc19_pc.3utr::gencode::PIK3R3::ENSG00000117461.10
gc19_pc.3utr::gencode::KCNN3::ENSG00000143603.14	36	36	33	0.93171	1.0	0.06829	0.7834153846153846	34	1	1	gc19_pc.3utr::gencode::KCNN3::ENSG00000143603.14
gc19_pc.3utr::gencode::ZFP64::ENSG00000020256.15	4	4	4	0.93175	1.0	0.06825	0.7834153846153846	4	0	0	gc19_pc.3utr::gencode::ZFP64::ENSG00000020256.15
gc19_pc.3utr::gencode::SGSM3::ENSG00000100359.16	1	1	1	0.93185		0.06867		1	0	0	gc19_pc.3utr::gencode::SGSM3::ENSG00000100359.16
gc19_pc.3utr::gencode::UBE2D3::ENSG00000109332.15	5	5	5	0.93195	1.0	0.06805	0.7834153846153846	4	0	1	gc19_pc.3utr::gencode::UBE2D3::ENSG00000109332.15
gc19_pc.3utr::gencode::TMC4::ENSG00000167608.7	1	1	1	0.93196		0.06915		1	0	0	gc19_pc.3utr::gencode::TMC4::ENSG00000167608.7
gc19_pc.3utr::gencode::C17orf67::ENSG00000214226.4	1	1	1	0.93198		0.06875		1	0	0	gc19_pc.3utr::gencode::C17orf67::ENSG00000214226.4
gc19_pc.3utr::gencode::GLCE::ENSG00000138604.5	5	5	5	0.93201	1.0	0.06799	0.7834153846153846	3	0	2	gc19_pc.3utr::gencode::GLCE::ENSG00000138604.5
gc19_pc.3utr::gencode::INTU::ENSG00000164066.8	17	17	17	0.9321	1.0	0.0679	0.7834153846153846	16	0	1	gc19_pc.3utr::gencode::INTU::ENSG00000164066.8
gc19_pc.3utr::gencode::SLC10A1::ENSG00000100652.4	1	1	1	0.93211		0.06801		1	0	0	gc19_pc.3utr::gencode::SLC10A1::ENSG00000100652.4
gc19_pc.3utr::gencode::MRPL11::ENSG00000174547.9	4	4	3	0.93221	1.0	0.06779	0.7834153846153846	4	0	0	gc19_pc.3utr::gencode::MRPL11::ENSG00000174547.9
gc19_pc.3utr::gencode::DCDC1::ENSG00000170959.10	1	1	1	0.93224		0.06927		1	0	0	gc19_pc.3utr::gencode::DCDC1::ENSG00000170959.10
gc19_pc.3utr::gencode::NGEF::ENSG00000066248.10	3	3	3	0.93231	1.0	0.06769	0.7834153846153846	2	0	1	gc19_pc.3utr::gencode::NGEF::ENSG00000066248.10
gc19_pc.3utr::gencode::IQCD::ENSG00000166578.5	1	1	1	0.93241		0.06797		1	0	0	gc19_pc.3utr::gencode::IQCD::ENSG00000166578.5
gc19_pc.3utr::gencode::TP53RK::ENSG00000172315.5	2	2	2	0.93242	1.0	0.06758	0.7834153846153846	1	0	1	gc19_pc.3utr::gencode::TP53RK::ENSG00000172315.5
gc19_pc.3utr::gencode::PRSS16::ENSG00000112812.11	8	8	8	0.9325	1.0	0.0675	0.7834153846153846	8	0	0	gc19_pc.3utr::gencode::PRSS16::ENSG00000112812.11
gc19_pc.3utr::gencode::SMUG1::ENSG00000123415.10	4	4	4	0.93273	1.0	0.06727	0.7834153846153846	4	0	0	gc19_pc.3utr::gencode::SMUG1::ENSG00000123415.10
gc19_pc.3utr::gencode::TRIM17::ENSG00000162931.7	1	1	1	0.93277		0.06793		1	0	0	gc19_pc.3utr::gencode::TRIM17::ENSG00000162931.7
gc19_pc.3utr::gencode::RP11-65D24.2::ENSG00000204398.5	1	1	1	0.93281		0.07088		1	0	0	gc19_pc.3utr::gencode::RP11-65D24.2::ENSG00000204398.5
gc19_pc.3utr::gencode::RP11-861L17.3::ENSG00000264472.1	1	1	1	0.93291		0.06812		1	0	0	gc19_pc.3utr::gencode::RP11-861L17.3::ENSG00000264472.1
gc19_pc.3utr::gencode::TCF12::ENSG00000140262.13	7	7	7	0.93304	1.0	0.06696	0.7818032432432432	7	0	0	gc19_pc.3utr::gencode::TCF12::ENSG00000140262.13
gc19_pc.3utr::gencode::CDC6::ENSG00000094804.5	1	1	1	0.93306		0.06905		1	0	0	gc19_pc.3utr::gencode::CDC6::ENSG00000094804.5
gc19_pc.3utr::gencode::TMEM200A::ENSG00000164484.7	7	7	7	0.93314	1.0	0.06686	0.7815540705882352	7	0	0	gc19_pc.3utr::gencode::TMEM200A::ENSG00000164484.7
gc19_pc.3utr::gencode::RCVRN::ENSG00000109047.7	4	4	4	0.93323	1.0	0.06677	0.7814213427561837	4	0	0	gc19_pc.3utr::gencode::RCVRN::ENSG00000109047.7
gc19_pc.3utr::gencode::STATH::ENSG00000126549.5	2	2	2	0.93341	1.0	0.0666	0.7803509433962265	2	0	0	gc19_pc.3utr::gencode::STATH::ENSG00000126549.5
gc19_pc.3utr::gencode::UTS2::ENSG00000049247.9	2	2	2	0.93342	1.0	0.06658	0.7803509433962265	2	0	0	gc19_pc.3utr::gencode::UTS2::ENSG00000049247.9
gc19_pc.3utr::gencode::CSAD::ENSG00000139631.14	3	3	3	0.93346	1.0	0.06655	0.7803509433962265	3	0	0	gc19_pc.3utr::gencode::CSAD::ENSG00000139631.14
gc19_pc.3utr::gencode::BOC::ENSG00000144857.10	8	8	7	0.93354	1.0	0.06646	0.7803509433962265	7	0	1	gc19_pc.3utr::gencode::BOC::ENSG00000144857.10
gc19_pc.3utr::gencode::TGFB2::ENSG00000092969.7	10	10	10	0.93362	1.0	0.06638	0.7803509433962265	9	1	0	gc19_pc.3utr::gencode::TGFB2::ENSG00000092969.7
gc19_pc.3utr::gencode::LGALS1::ENSG00000100097.7	1	1	1	0.93364		0.07557		1	0	0	gc19_pc.3utr::gencode::LGALS1::ENSG00000100097.7
gc19_pc.3utr::gencode::CABIN1::ENSG00000099991.12	1	1	1	0.93376		0.06987		1	0	0	gc19_pc.3utr::gencode::CABIN1::ENSG00000099991.12
gc19_pc.3utr::gencode::WNT4::ENSG00000162552.10	5	5	4	0.93382	1.0	0.06618	0.7800290391459075	4	0	1	gc19_pc.3utr::gencode::WNT4::ENSG00000162552.10
gc19_pc.3utr::gencode::TNFRSF11A::ENSG00000141655.11	14	14	14	0.93383	1.0	0.06617	0.7800290391459075	13	1	0	gc19_pc.3utr::gencode::TNFRSF11A::ENSG00000141655.11
gc19_pc.3utr::gencode::ATP1B3::ENSG00000069849.6	1	1	1	0.93385		0.0672		1	0	0	gc19_pc.3utr::gencode::ATP1B3::ENSG00000069849.6
gc19_pc.3utr::gencode::CCND3::ENSG00000112576.8	1	1	1	0.93386		0.06632		1	0	0	gc19_pc.3utr::gencode::CCND3::ENSG00000112576.8
gc19_pc.3utr::gencode::INTS2::ENSG00000108506.7	4	4	4	0.93392	1.0	0.06608	0.7800290391459075	3	0	1	gc19_pc.3utr::gencode::INTS2::ENSG00000108506.7
gc19_pc.3utr::gencode::ABHD17C::ENSG00000136379.7	2	2	2	0.93402	1.0	0.06598	0.7800290391459075	1	0	1	gc19_pc.3utr::gencode::ABHD17C::ENSG00000136379.7
gc19_pc.3utr::gencode::SNX13::ENSG00000071189.17	16	16	16	0.93416	1.0	0.06584	0.7797213825983313	16	0	0	gc19_pc.3utr::gencode::SNX13::ENSG00000071189.17
gc19_pc.3utr::gencode::TRADD::ENSG00000102871.11	2	2	2	0.93427	1.0	0.06574	0.7794661575178998	2	0	0	gc19_pc.3utr::gencode::TRADD::ENSG00000102871.11
gc19_pc.3utr::gencode::DENND4C::ENSG00000137145.16	3	3	3	0.93428	1.0	0.06572	0.7794661575178998	3	0	0	gc19_pc.3utr::gencode::DENND4C::ENSG00000137145.16
gc19_pc.3utr::gencode::PICK1::ENSG00000100151.11	3	3	3	0.93428	1.0	0.06572	0.7794661575178998	3	0	0	gc19_pc.3utr::gencode::PICK1::ENSG00000100151.11
gc19_pc.3utr::gencode::RDH5::ENSG00000135437.5	1	1	1	0.93442		0.06772		1	0	0	gc19_pc.3utr::gencode::RDH5::ENSG00000135437.5
gc19_pc.3utr::gencode::TMEM239::ENSG00000241690.3	4	4	4	0.93448	1.0	0.06552	0.7794661575178998	4	0	0	gc19_pc.3utr::gencode::TMEM239::ENSG00000241690.3
gc19_pc.3utr::gencode::GALK1::ENSG00000108479.7	1	1	1	0.93453		0.06868		1	0	0	gc19_pc.3utr::gencode::GALK1::ENSG00000108479.7
gc19_pc.3utr::gencode::HEYL::ENSG00000163909.6	10	10	10	0.93456	1.0	0.06544	0.7794661575178998	9	0	1	gc19_pc.3utr::gencode::HEYL::ENSG00000163909.6
gc19_pc.3utr::gencode::ZNF425::ENSG00000204947.4	1	1	1	0.93458		0.06577		1	0	0	gc19_pc.3utr::gencode::ZNF425::ENSG00000204947.4
gc19_pc.3utr::gencode::KLHL18::ENSG00000114648.7	2	2	2	0.93467	1.0	0.06533	0.7792543577430973	2	0	0	gc19_pc.3utr::gencode::KLHL18::ENSG00000114648.7
gc19_pc.3utr::gencode::TXLNA::ENSG00000084652.11	4	4	4	0.93475	1.0	0.06525	0.779235576923077	4	0	0	gc19_pc.3utr::gencode::TXLNA::ENSG00000084652.11
gc19_pc.3utr::gencode::VSTM2B::ENSG00000187135.7	3	3	3	0.93487	1.0	0.06513	0.7787384837545126	3	0	0	gc19_pc.3utr::gencode::VSTM2B::ENSG00000187135.7
gc19_pc.3utr::gencode::SPRR1A::ENSG00000169474.3	1	1	1	0.93488		0.06615		1	0	0	gc19_pc.3utr::gencode::SPRR1A::ENSG00000169474.3
gc19_pc.3utr::gencode::ETS2::ENSG00000157557.7	1	1	1	0.93501		0.06535		1	0	0	gc19_pc.3utr::gencode::ETS2::ENSG00000157557.7
gc19_pc.3utr::gencode::CLIP4::ENSG00000115295.15	5	5	5	0.93513	1.0	0.06487	0.7765642409638555	5	0	0	gc19_pc.3utr::gencode::CLIP4::ENSG00000115295.15
gc19_pc.3utr::gencode::DCUN1D1::ENSG00000043093.9	11	11	9	0.93532	1.0	0.06468	0.7752237394451147	11	0	0	gc19_pc.3utr::gencode::DCUN1D1::ENSG00000043093.9
gc19_pc.3utr::gencode::THRSP::ENSG00000151365.2	2	1	2	0.93533	1.0	0.06467	0.7752237394451147	2	0	0	gc19_pc.3utr::gencode::THRSP::ENSG00000151365.2
gc19_pc.3utr::gencode::KLHL26::ENSG00000167487.7	2	2	2	0.93537	1.0	0.06463	0.7752237394451147	2	0	0	gc19_pc.3utr::gencode::KLHL26::ENSG00000167487.7
gc19_pc.3utr::gencode::CASKIN1::ENSG00000167971.14	2	2	2	0.9354	1.0	0.0646	0.7752237394451147	2	0	0	gc19_pc.3utr::gencode::CASKIN1::ENSG00000167971.14
gc19_pc.3utr::gencode::NBEAL1::ENSG00000144426.14	8	8	7	0.93553	1.0	0.06447	0.7752237394451147	8	0	0	gc19_pc.3utr::gencode::NBEAL1::ENSG00000144426.14
gc19_pc.3utr::gencode::CNGB3::ENSG00000170289.8	2	2	2	0.93554	1.0	0.06446	0.7752237394451147	2	0	0	gc19_pc.3utr::gencode::CNGB3::ENSG00000170289.8
gc19_pc.3utr::gencode::ZFHX2::ENSG00000136367.12	3	3	3	0.93555	1.0	0.06445	0.7752237394451147	3	0	0	gc19_pc.3utr::gencode::ZFHX2::ENSG00000136367.12
gc19_pc.3utr::gencode::ZBTB47::ENSG00000114853.9	8	8	8	0.93563	1.0	0.06437	0.7752237394451147	7	0	1	gc19_pc.3utr::gencode::ZBTB47::ENSG00000114853.9
gc19_pc.3utr::gencode::OR10G8::ENSG00000234560.3	1	1	1	0.93583		0.07572		1	0	0	gc19_pc.3utr::gencode::OR10G8::ENSG00000234560.3
gc19_pc.3utr::gencode::OR2L13::ENSG00000196071.3	7	7	7	0.93584	1.0	0.06416	0.7752237394451147	7	0	0	gc19_pc.3utr::gencode::OR2L13::ENSG00000196071.3
gc19_pc.3utr::gencode::ATXN1::ENSG00000124788.13	10	10	10	0.93586	1.0	0.06414	0.7752237394451147	9	0	1	gc19_pc.3utr::gencode::ATXN1::ENSG00000124788.13
gc19_pc.3utr::gencode::RASGEF1C::ENSG00000146090.11	4	4	4	0.9359	1.0	0.0641	0.7752237394451147	4	0	0	gc19_pc.3utr::gencode::RASGEF1C::ENSG00000146090.11
gc19_pc.3utr::gencode::NXPH1::ENSG00000122584.8	5	5	5	0.93601	1.0	0.06399	0.7752237394451147	5	0	0	gc19_pc.3utr::gencode::NXPH1::ENSG00000122584.8
gc19_pc.3utr::gencode::MAGEB10::ENSG00000177689.9	7	7	7	0.93602	1.0	0.06398	0.7752237394451147	7	0	0	gc19_pc.3utr::gencode::MAGEB10::ENSG00000177689.9
gc19_pc.3utr::gencode::NDC1::ENSG00000058804.10	2	2	2	0.93604	1.0	0.06396	0.7752237394451147	2	0	0	gc19_pc.3utr::gencode::NDC1::ENSG00000058804.10
gc19_pc.3utr::gencode::ASB16::ENSG00000161664.2	1	1	1	0.93607		0.0647		1	0	0	gc19_pc.3utr::gencode::ASB16::ENSG00000161664.2
gc19_pc.3utr::gencode::FGF18::ENSG00000156427.7	3	3	3	0.93616	1.0	0.06384	0.7752237394451147	3	0	0	gc19_pc.3utr::gencode::FGF18::ENSG00000156427.7
gc19_pc.3utr::gencode::SLC38A4::ENSG00000139209.11	6	6	6	0.93625	1.0	0.06375	0.7752237394451147	5	0	1	gc19_pc.3utr::gencode::SLC38A4::ENSG00000139209.11
gc19_pc.3utr::gencode::GJC2::ENSG00000198835.3	2	2	2	0.93626	1.0	0.06374	0.7752237394451147	2	0	0	gc19_pc.3utr::gencode::GJC2::ENSG00000198835.3
gc19_pc.3utr::gencode::NUP43::ENSG00000120253.9	3	3	3	0.93629	1.0	0.06371	0.7752237394451147	2	0	1	gc19_pc.3utr::gencode::NUP43::ENSG00000120253.9
gc19_pc.3utr::gencode::MICAL3::ENSG00000243156.3	16	16	16	0.9363	1.0	0.0637	0.7752237394451147	16	0	0	gc19_pc.3utr::gencode::MICAL3::ENSG00000243156.3
gc19_pc.3utr::gencode::FOXRED1::ENSG00000110074.6	1	1	1	0.93636		0.06405		1	0	0	gc19_pc.3utr::gencode::FOXRED1::ENSG00000110074.6
gc19_pc.3utr::gencode::RS1::ENSG00000102104.8	2	2	2	0.93649	1.0	0.06351	0.7752237394451147	1	0	1	gc19_pc.3utr::gencode::RS1::ENSG00000102104.8
gc19_pc.3utr::gencode::ISLR2::ENSG00000167178.11	5	5	5	0.93654	1.0	0.06346	0.7752237394451147	5	0	0	gc19_pc.3utr::gencode::ISLR2::ENSG00000167178.11
gc19_pc.3utr::gencode::CHRNB2::ENSG00000160716.4	9	9	9	0.93656	1.0	0.06344	0.7752237394451147	7	1	1	gc19_pc.3utr::gencode::CHRNB2::ENSG00000160716.4
gc19_pc.3utr::gencode::VCPIP1::ENSG00000175073.7	10	10	10	0.93657	1.0	0.06343	0.7752237394451147	10	0	0	gc19_pc.3utr::gencode::VCPIP1::ENSG00000175073.7
gc19_pc.3utr::gencode::HERC5::ENSG00000138646.4	1	1	1	0.9366		0.06462		1	0	0	gc19_pc.3utr::gencode::HERC5::ENSG00000138646.4
gc19_pc.3utr::gencode::ZSCAN5B::ENSG00000197213.5	2	2	2	0.93683	1.0	0.06318	0.7752237394451147	2	0	0	gc19_pc.3utr::gencode::ZSCAN5B::ENSG00000197213.5
